attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad,mode,mu,lam_idx
5801575,0,1,1,0,1,0,255,1,8,0
5813486,1,1,0,1,0,0,255,1,8,0
5816517,1,0,1,0,0,0,255,1,8,0
5823208,0,1,0,1,0,0,255,1,8,0
5825804,1,0,1,0,0,0,255,1,8,0
5826800,0,1,0,1,0,0,255,1,8,0
5846111,0,0,0,0,1,0,101,1,8,0
5851253,1,0,0,1,1,0,101,1,8,0
5853139,1,1,1,1,1,0,101,1,8,0
5859620,1,1,0,0,0,0,101,1,8,0
5865156,0,1,0,1,0,0,101,1,8,0
5880854,1,1,0,0,0,0,101,1,8,0
5882313,1,0,0,1,1,0,101,1,8,0
5894419,0,1,0,1,0,0,101,1,8,0
5919173,0,0,1,0,0,0,22,1,8,0
5928579,0,0,0,1,1,1,22,1,8,0
5952325,0,1,1,0,1,0,22,1,8,0
5964881,1,0,0,1,1,0,255,1,8,0
5965233,0,1,0,1,0,0,255,1,8,0
5966981,0,0,0,0,1,0,255,1,8,0
5969176,0,1,1,0,1,0,255,1,8,0
5979373,0,1,0,1,0,0,255,1,8,0
5979868,0,0,0,0,1,0,255,1,8,0
5982368,0,1,1,0,1,0,255,1,8,0
5985387,0,0,1,1,0,0,255,1,8,0
5987977,0,1,0,1,0,0,255,1,8,0
5989867,0,0,0,0,1,0,255,1,8,0
5992970,1,0,1,0,0,0,255,1,8,0
5996763,1,1,0,0,0,0,255,1,8,0
5999683,1,1,0,0,0,0,255,1,8,0
6004097,0,0,1,1,0,0,255,1,8,0
6012099,1,1,0,0,0,0,255,1,8,0
6015613,1,0,0,1,1,0,255,1,8,0
6018870,1,1,1,1,1,0,255,1,8,0
6027307,1,1,1,1,1,0,255,1,8,0
6051289,0,0,1,1,0,0,104,1,8,0
6088066,1,0,1,0,0,0,104,1,8,0
6111662,0,0,1,0,0,0,91,1,8,0
6141713,1,1,0,0,0,0,91,1,8,0
6144108,1,1,1,1,1,0,91,1,8,0
6158443,0,0,0,0,1,0,91,1,8,0
6159510,1,0,1,1,0,0,91,1,8,0
