attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad
1268384,1,0,0,0,1,1,182
1268421,0,1,0,1,0,0,182
1270163,0,0,1,1,0,0,182
1270484,0,0,0,0,1,0,182
1271628,1,1,1,1,1,0,182
1272523,1,0,0,1,1,0,182
1273123,0,0,1,1,0,0,182
1274552,0,0,0,0,1,0,182
1275112,1,1,1,1,1,0,182
1275793,1,1,0,0,0,0,182
1276978,0,0,0,0,1,0,182
1276983,0,1,1,0,1,0,182
1277317,0,1,1,0,1,0,182
1278379,0,1,1,0,1,0,182
1278613,0,1,1,0,1,0,182
1279026,0,1,1,0,1,0,182
1279076,1,0,1,0,0,0,182
1279714,1,0,0,1,1,0,182
1283368,1,1,1,1,1,0,182
1284198,0,0,1,1,0,0,182
1284292,0,1,0,1,0,0,182
1284760,1,0,0,1,1,0,182
1286186,1,1,1,1,1,0,182
1287295,0,1,0,1,0,0,182
1287889,0,1,1,0,1,0,182
1289642,1,0,0,1,1,0,182
1290426,1,0,0,1,1,0,182
1294747,1,0,1,0,0,0,182
1294757,0,0,0,0,1,0,182
1294999,1,1,1,1,1,0,182
1297711,1,1,0,0,0,0,182
1298364,0,0,1,1,0,0,182
1299259,0,0,0,0,1,0,182
1300480,1,0,0,1,1,0,182
1303018,0,0,1,1,0,0,182
1303393,1,1,1,1,1,0,182
1304488,1,0,0,1,1,0,182
1305065,1,0,0,1,1,0,182
1306347,0,1,0,1,0,0,182
1307106,1,1,1,1,1,0,182
1308517,1,1,1,1,1,0,182
1308922,1,1,1,1,1,0,182
1309666,1,1,0,0,0,0,182
1310552,0,1,0,1,0,0,182
1312708,0,1,1,0,1,0,26
1317044,0,1,0,1,0,0,26
1317581,1,1,1,1,1,0,26
1322559,0,0,1,1,0,0,26
1323438,1,0,0,1,1,0,26
1338587,1,1,0,0,0,0,26
1342282,0,0,0,0,1,0,26
1352183,1,0,1,0,0,0,26
1353782,1,0,1,0,0,0,26
1357908,1,0,1,0,0,0,26
1368918,1,1,0,0,0,0,26
1371192,1,1,0,0,0,0,26
1373495,1,1,0,0,0,0,26
1380291,0,1,0,1,0,0,131
1381355,1,1,0,0,0,0,131
1383117,0,0,0,0,1,0,131
1383994,1,1,0,0,0,0,131
1386378,1,0,0,1,1,0,131
1387098,0,0,1,1,0,0,131
1388844,0,0,1,1,0,0,131
1389183,0,1,0,1,0,0,131
1390566,1,1,1,1,1,0,131
1392115,1,1,0,0,0,0,131
1393951,1,1,0,0,0,0,131
1394251,0,0,1,1,0,0,131
1398339,0,1,1,0,1,0,131
1399383,0,0,1,1,0,0,131
1399894,1,0,0,1,1,0,131
