water,water_name,distance_m,turb,turb_name,lam_nm,sigma2_s,sigma2_ho,sigma2_h,cv_h,L_dB,nbar,e_pol_pct,p_click,sift_eff,qber_pct,skr_bps,qber_win_std_pct,qber_win_p90_pct,outage,skr_outage_bps,secure_mean,secure_outage
harbor,Harbor (turbid),1.0,2,WEAK,450,0.0021161251439232613,8.351117561780423e-05,0.0021998130396396753,0.04690216455175257,-10.913928903849193,0.0014584099368624495,4.659079388236263,0.0014703280283878684,0.0007351640141939342,5.060024092553427,3103.2554249123486,3.6563771600511212,10.0,0.066,3526.3812206190623,True,True
harbor,Harbor (turbid),1.5,2,WEAK,450,0.0029290984728516777,0.0002091039000346348,0.0031388148588005205,0.056025127030650455,-16.37089335577379,0.0004151290919825928,4.900470942162043,0.0004280375422650584,0.0002140187711325292,6.270258076779562,693.0740105036414,7.644111256606758,16.666666666666664,0.251,1155.3004151352347,True,False
harbor,Harbor (turbid),2.0,2,WEAK,450,0.004054400037870899,0.00040976206849648906,0.004465823445713335,0.06682681681565668,-21.827857807698386,0.00011816441910772964,4.97094328411866,0.00013115590192103177,6.557795096051589e-05,9.43422220892,64.52887374304424,19.834934100791372,50.0,0.3125,432.96298627750804,True,False
harbor,Harbor (turbid),2.5,2,WEAK,450,0.0056120201554998835,0.0006967963549845074,0.006312726945672864,0.07945267110470776,-27.284822259622985,3.363491071267218e-05,4.991517123178404,4.663390781900478e-05,2.331695390950239e-05,17.538448900644074,0.0,29.996057343850957,50.0,0.50175,155.79999998712913,False,False
harbor,Harbor (turbid),3.0,2,WEAK,450,0.007768047043102312,0.001078773781086749,0.008855200789669393,0.09410207643654518,-32.74178671154758,9.574009056127332e-06,4.997523491661473,2.2573838763917387e-05,1.1286919381958693e-05,30.913931539319705,0.0,29.43378622480937,100.0,0.73925,63.449999994758294,False,False
harbor,Harbor (turbid),3.5,2,WEAK,450,0.010752376718517975,0.0015620627424278713,0.012331235348010283,0.11104609560002676,-38.19875116347218,2.7251937782690175e-06,4.999277003111117,1.572515463754698e-05,7.86257731877349e-06,42.2014279234018,0.0,26.661815965075515,100.0,0.82875,37.84999999687315,False,False
harbor,Harbor (turbid),4.0,2,WEAK,450,0.014883226692040598,0.0021513453395843245,0.017066590992006914,0.1306391633163919,-43.65571561539677,7.757127746148431e-07,4.999788926815548,1.3775702389473565e-05,6.887851194736783e-06,47.46606598702686,0.0,25.349002829390443,100.0,0.858,30.84999999745143,False,False
harbor,Harbor (turbid),4.5,2,WEAK,450,0.020601067332879027,0.0028499969404182143,0.023509777252165298,0.15332898373160014,-49.11268006732137,2.2080276033907004e-07,4.999938378864585,1.3220799865543142e-05,6.610399932771571e-06,49.24845748332912,0.0,24.875891943807765,100.0,0.87175,28.049999997682743,False,False
harbor,Harbor (turbid),5.0,2,WEAK,450,0.028515588993936546,0.003660410688081383,0.032280378448748204,0.17966741064741876,-54.56964451924597,6.285040103607944e-08,4.999982010200208,1.3062849582134994e-05,6.531424791067497e-06,49.7834907135617,0.0,24.842245324804637,100.0,0.87375,27.34999999774057,False,False
harbor,Harbor (turbid),5.5,2,WEAK,450,0.03947071297482517,0.004584275419306451,0.04423593301340456,0.21032340101235658,-60.02660897117057,1.789005220917541e-08,4.999994748021205,1.3017889819444406e-05,6.508944909722203e-06,49.938158886166086,0.0,24.814978885409783,100.0,0.8735,27.2999999977447,False,False
harbor,Harbor (turbid),6.0,2,WEAK,450,0.05463457840805275,0.005622644106517611,0.06056441330486839,0.24609838135361312,-65.48357342309517,5.092313855933786e-09,4.999998466726612,1.3005092247775352e-05,6.502546123887676e-06,49.982379915290856,0.0,24.76796626244831,100.0,0.876,26.899999997777748,False,False
harbor,Harbor (turbid),7.0,2,WEAK,450,0.10467738044830038,0.008045111837525038,0.11356463351839108,0.3369935214783677,-76.39750232694436,4.1259339606200896e-10,4.9999998693188745,1.3000412588115573e-05,6.5002062940577865e-06,49.99857185772473,0.0,24.847082323685413,100.0,0.873,27.299999997744703,False,False
harbor,Harbor (turbid),8.0,2,WEAK,450,0.20055712511736312,0.010929503092854138,0.2136786179294814,0.4622538457703531,-87.31143123079354,3.342946159448103e-11,4.999999988862028,1.3000033429078073e-05,6.500016714539036e-06,49.99988428441318,0.0,24.938061814891178,100.0,0.87075,28.04999999768274,False,False
harbor,Harbor (turbid),9.0,2,WEAK,450,0.38425837810497804,0.014273950540636344,0.40401721372950994,0.635623484249528,-98.22536013464274,2.7085477207418217e-12,4.99999999905071,1.3000002708540848e-05,6.500001354270424e-06,49.999990624267966,0.0,25.08676575352475,100.0,0.8725,27.59999999771992,False,False
harbor,Harbor (turbid),10.0,2,WEAK,450,0.7362216678039386,0.01807484144549735,0.767603599163732,0.8761298985674053,-109.13928903849194,2.1945405057755643e-13,4.999999999919092,1.3000000219531849e-05,6.500000109765924e-06,49.9999992400664,0.0,25.061296729219734,100.0,0.87225,28.19999999767035,False,False
harbor,Harbor (turbid),0.5,3,MODERATE,450,0.001528793130804038,9.669510565461664e-05,0.0016256360632720401,0.040319177363533104,-5.4569644519245974,0.0051236099445141296,3.832231852183427,0.005123440206782459,0.0025617201033912296,3.9494256832988817,13322.555792039051,1.753646181807711,6.299212598425196,0.0,13695.63069845499,True,True
harbor,Harbor (turbid),1.0,3,MODERATE,450,0.0021161251439232613,0.0004051522876018548,0.0025221347844679443,0.05022086005304911,-10.913928903849193,0.0014584099368624495,4.659079388236263,0.0014703280283878684,0.0007351640141939342,5.060024092553427,3103.2554249123486,3.6694160346189024,10.0,0.0685,3520.772033080056,True,True
harbor,Harbor (turbid),1.5,3,MODERATE,450,0.0029290984728516777,0.0009687379073374228,0.0039006739089137987,0.06245537534042846,-16.37089335577379,0.0004151290919825928,4.900470942162043,0.0004280375422650584,0.0002140187711325292,6.270258076779562,693.0740105036414,7.6335416840685815,16.666666666666664,0.25175,1153.2765905482574,True,False
harbor,Harbor (turbid),2.0,3,MODERATE,450,0.004054400037870899,0.0018340511930322986,0.005895887208129613,0.07678468081674635,-21.827857807698386,0.00011816441910772964,4.97094328411866,0.00013115590192103177,6.557795096051589e-05,9.43422220892,64.52887374304424,19.196001798607814,50.0,0.3065,432.70956649788485,True,False
harbor,Harbor (turbid),2.5,3,MODERATE,450,0.0056120201554998835,0.0030381505083140184,0.008667220825701927,0.09309790988900839,-27.284822259622985,3.363491071267218e-05,4.991517123178404,4.663390781900478e-05,2.331695390950239e-05,17.538448900644074,0.0,30.520390528932438,50.0,0.49475,159.19999998684827,False,False
harbor,Harbor (turbid),3.0,3,MODERATE,450,0.007768047043102312,0.0046085385491568855,0.012412384936509202,0.11141088338447551,-32.74178671154758,9.574009056127332e-06,4.997523491661473,2.2573838763917387e-05,1.1286919381958693e-05,30.913931539319705,0.0,29.336424268967903,100.0,0.736,63.29999999477069,False,False
harbor,Harbor (turbid),3.5,3,MODERATE,450,0.010752376718517975,0.006565094400741561,0.01738806148744909,0.13186379900279338,-38.19875116347218,2.7251937782690175e-06,4.999277003111117,1.572515463754698e-05,7.86257731877349e-06,42.2014279234018,0.0,26.65041619111646,100.0,0.82925,37.79999999687728,False,False
harbor,Harbor (turbid),4.0,3,MODERATE,450,0.014883226692040598,0.008921959779228661,0.023937974021200903,0.15471901635287402,-43.65571561539677,7.757127746148431e-07,4.999788926815548,1.3775702389473565e-05,6.887851194736783e-06,47.46606598702686,0.0,25.450056960752676,100.0,0.86075,30.049999997517524,False,False
harbor,Harbor (turbid),4.5,3,MODERATE,450,0.020601067332879027,0.011688866262442784,0.032530736716239295,0.1803627919395774,-49.11268006732137,2.2080276033907004e-07,4.999938378864585,1.3220799865543142e-05,6.610399932771571e-06,49.24845748332912,0.0,24.96215886096393,100.0,0.8685,28.79999999762079,False,False
harbor,Harbor (turbid),5.0,3,MODERATE,450,0.028515588993936546,0.014872317598391336,0.04381199948835102,0.2093131612879396,-54.56964451924597,6.285040103607944e-08,4.999982010200208,1.3062849582134994e-05,6.531424791067497e-06,49.7834907135617,0.0,24.94222177520145,100.0,0.87375,27.749999997707523,False,False
harbor,Harbor (turbid),5.5,3,MODERATE,450,0.03947071297482517,0.01847664638575347,0.05867664576680798,0.242232627378741,-60.02660897117057,1.789005220917541e-08,4.999994748021205,1.3017889819444406e-05,6.508944909722203e-06,49.938158886166086,0.0,24.814978885409783,100.0,0.8735,27.2999999977447,False,False
harbor,Harbor (turbid),6.0,3,MODERATE,450,0.05463457840805275,0.022504014604737548,0.07836809036320869,0.2799430127065305,-65.48357342309517,5.092313855933786e-09,4.999998466726612,1.3005092247775352e-05,6.502546123887676e-06,49.982379915290856,0.0,24.76796626244831,100.0,0.876,26.899999997777748,False,False
harbor,Harbor (turbid),7.0,3,MODERATE,450,0.10467738044830038,0.031830541219651225,0.13983985934107612,0.3739516804897073,-76.39750232694436,4.1259339606200896e-10,4.9999998693188745,1.3000412588115573e-05,6.5002062940577865e-06,49.99857185772473,0.0,24.847082323685413,100.0,0.873,27.299999997744703,False,False
harbor,Harbor (turbid),8.0,3,MODERATE,450,0.20055712511736312,0.042849296513144106,0.25200015335248493,0.5019961686631532,-87.31143123079354,3.342946159448103e-11,4.999999988862028,1.3000033429078073e-05,6.500016714539036e-06,49.99988428441318,0.0,24.938061814891178,100.0,0.87075,28.04999999768274,False,False
harbor,Harbor (turbid),9.0,3,MODERATE,450,0.38425837810497804,0.0555464358739072,0.4611489973373051,0.6790795221012816,-98.22536013464274,2.7085477207418217e-12,4.99999999905071,1.3000002708540848e-05,6.500001354270424e-06,49.999990624267966,0.0,25.08676575352475,100.0,0.8725,27.59999999771992,False,False
harbor,Harbor (turbid),10.0,3,MODERATE,450,0.7362216678039386,0.06990370707291482,0.857589998683753,0.9260615523191496,-109.13928903849194,2.1945405057755643e-13,4.999999999919092,1.3000000219531849e-05,6.500000109765924e-06,49.9999992400664,0.0,25.061296729219734,100.0,0.87225,28.19999999767035,False,False
harbor,Harbor (turbid),0.5,4,STRONG,450,0.001528793130804038,0.0004897330029310253,0.002019274834185847,0.044936342020527736,-5.4569644519245974,0.0051236099445141296,3.832231852183427,0.005123440206782459,0.0025617201033912296,3.9494256832988817,13322.555792039051,1.7623597305181606,6.294256924178184,0.0,13684.258424823729,True,True
harbor,Harbor (turbid),1.0,4,STRONG,450,0.0021161251439232613,0.0019279908887984295,0.004048195902718543,0.06362543440102035,-10.913928903849193,0.0014584099368624495,4.659079388236263,0.0014703280283878684,0.0007351640141939342,5.060024092553427,3103.2554249123486,3.6509013602093736,10.0,0.06775,3492.0473871780655,True,True
harbor,Harbor (turbid),1.5,4,STRONG,450,0.0029290984728516777,0.00437395888663845,0.007315869115785301,0.0855328540140296,-16.37089335577379,0.0004151290919825928,4.900470942162043,0.0004280375422650584,0.0002140187711325292,6.270258076779562,693.0740105036414,7.6825692278868205,16.666666666666664,0.25475,1156.0789941100704,True,False
harbor,Harbor (turbid),2.0,4,STRONG,450,0.004054400037870899,0.007937242698590119,0.012023823493558794,0.10965319645846533,-21.827857807698386,0.00011816441910772964,4.97094328411866,0.00013115590192103177,6.557795096051589e-05,9.43422220892,64.52887374304424,19.818169197483684,50.0,0.29575,445.0654285557032,True,False
harbor,Harbor (turbid),2.5,4,STRONG,450,0.0056120201554998835,0.012707661347028979,0.01839099715413761,0.13561341067216623,-27.284822259622985,3.363491071267218e-05,4.991517123178404,4.663390781900478e-05,2.331695390950239e-05,17.538448900644074,0.0,30.23696602222229,50.0,0.50275,155.6999999871374,False,False
harbor,Harbor (turbid),3.0,4,STRONG,450,0.007768047043102312,0.018749685834473007,0.02666338131918078,0.16328925659448873,-32.74178671154758,9.574009056127332e-06,4.997523491661473,2.2573838763917387e-05,1.1286919381958693e-05,30.913931539319705,0.0,29.58072887303019,100.0,0.7365,64.39999999467982,False,False
harbor,Harbor (turbid),3.5,4,STRONG,450,0.010752376718517975,0.02610715627120506,0.03714024696900031,0.19271805044935544,-38.19875116347218,2.7251937782690175e-06,4.999277003111117,1.572515463754698e-05,7.86257731877349e-06,42.2014279234018,0.0,26.729093595639274,100.0,0.8315,38.24999999684011,False,False
harbor,Harbor (turbid),4.0,4,STRONG,450,0.014883226692040598,0.03480873294242711,0.05021002589771273,0.2240759377927776,-43.65571561539677,7.757127746148431e-07,4.999788926815548,1.3775702389473565e-05,6.887851194736783e-06,47.46606598702686,0.0,25.40009492203939,100.0,0.8585,30.84999999745143,False,False
harbor,Harbor (turbid),4.5,4,STRONG,450,0.020601067332879027,0.04487138220198364,0.06639684790092515,0.25767585820352895,-49.11268006732137,2.2080276033907004e-07,4.999938378864585,1.3220799865543142e-05,6.610399932771571e-06,49.24845748332912,0.0,24.96215886096393,100.0,0.8685,28.79999999762079,False,False
harbor,Harbor (turbid),5.0,4,STRONG,450,0.028515588993936546,0.056303950680078166,0.08642507999034277,0.2939814279684055,-54.56964451924597,6.285040103607944e-08,4.999982010200208,1.3062849582134994e-05,6.531424791067497e-06,49.7834907135617,0.0,24.94222177520145,100.0,0.87375,27.749999997707523,False,False
harbor,Harbor (turbid),5.5,4,STRONG,450,0.03947071297482517,0.06911073270697132,0.11130929557595315,0.3336304775885338,-60.02660897117057,1.789005220917541e-08,4.999994748021205,1.3017889819444406e-05,6.508944909722203e-06,49.938158886166086,0.0,24.814978885409783,100.0,0.8735,27.2999999977447,False,False
harbor,Harbor (turbid),6.0,4,STRONG,450,0.05463457840805275,0.0832898297230803,0.1424749128637317,0.3774584915771954,-65.48357342309517,5.092313855933786e-09,4.999998466726612,1.3005092247775352e-05,6.502546123887676e-06,49.982379915290856,0.0,24.76796626244831,100.0,0.876,26.899999997777748,False,False
harbor,Harbor (turbid),7.0,4,STRONG,450,0.10467738044830038,0.11574557870758789,0.23253890313347103,0.4822228770324683,-76.39750232694436,4.1259339606200896e-10,4.9999998693188745,1.3000412588115573e-05,6.5002062940577865e-06,49.99857185772473,0.0,24.847082323685413,100.0,0.873,27.299999997744703,False,False
harbor,Harbor (turbid),8.0,4,STRONG,450,0.20055712511736312,0.15361854649987422,0.38498496566796003,0.6204715671712605,-87.31143123079354,3.342946159448103e-11,4.999999988862028,1.3000033429078073e-05,6.500016714539036e-06,49.99988428441318,0.0,24.938061814891178,100.0,0.87075,28.04999999768274,False,False
harbor,Harbor (turbid),9.0,4,STRONG,450,0.38425837810497804,0.19682869797965932,0.6567201523348158,0.8103827196669583,-98.22536013464274,2.7085477207418217e-12,4.99999999905071,1.3000002708540848e-05,6.500001354270424e-06,49.999990624267966,0.0,25.08676575352475,100.0,0.8725,27.59999999771992,False,False
harbor,Harbor (turbid),10.0,4,STRONG,450,0.7362216678039386,0.24529254794054658,1.1621039044891521,1.0780092320982935,-109.13928903849194,2.1945405057755643e-13,4.999999999919092,1.3000000219531849e-05,6.500000109765924e-06,49.9999992400664,0.0,25.061296729219734,100.0,0.87225,28.19999999767035,False,False
harbor,Harbor (turbid),0.5,5,SEVERE,450,0.001528793130804038,0.0025943552143423815,0.0041271145775769735,0.06424262274827339,-5.4569644519245974,0.0051236099445141296,3.832231852183427,0.005123440206782459,0.0025617201033912296,3.9494256832988817,13322.555792039051,1.7655671927434569,6.25,0.0,13715.9805106474,True,True
harbor,Harbor (turbid),1.0,5,SEVERE,450,0.0021161251439232613,0.009611379851557142,0.011747843878052056,0.10838747103817883,-10.913928903849193,0.0014584099368624495,4.659079388236263,0.0014703280283878684,0.0007351640141939342,5.060024092553427,3103.2554249123486,3.684838772359232,10.0,0.07,3512.8402903853967,True,True
harbor,Harbor (turbid),1.5,5,SEVERE,450,0.0029290984728516777,0.020597922507785117,0.023587354323998166,0.15358175127272825,-16.37089335577379,0.0004151290919825928,4.900470942162043,0.0004280375422650584,0.0002140187711325292,6.270258076779562,693.0740105036414,7.800194649678742,16.666666666666664,0.25375,1157.4200675519378,True,False
harbor,Harbor (turbid),2.0,5,SEVERE,450,0.004054400037870899,0.035550485427377855,0.03974902135471181,0.19937156606374895,-21.827857807698386,0.00011816441910772964,4.97094328411866,0.00013115590192103177,6.557795096051589e-05,9.43422220892,64.52887374304424,20.29658075010295,50.0,0.3045,434.41753077895333,True,False
harbor,Harbor (turbid),2.5,5,SEVERE,450,0.0056120201554998835,0.05451061105134859,0.06042854585475732,0.24582218340653741,-27.284822259622985,3.363491071267218e-05,4.991517123178404,4.663390781900478e-05,2.331695390950239e-05,17.538448900644074,0.0,30.40250769858048,50.0,0.50525,157.44999998699282,False,False
harbor,Harbor (turbid),3.0,5,SEVERE,450,0.007768047043102312,0.07750145634840579,0.08587153835033146,0.2930384588246592,-32.74178671154758,9.574009056127332e-06,4.997523491661473,2.2573838763917387e-05,1.1286919381958693e-05,30.913931539319705,0.0,29.225356000112868,100.0,0.74025,62.9499999947996,False,False
harbor,Harbor (turbid),3.5,5,SEVERE,450,0.010752376718517975,0.10452300007460182,0.11639924746567165,0.3411733393242673,-38.19875116347218,2.7251937782690175e-06,4.999277003111117,1.572515463754698e-05,7.86257731877349e-06,42.2014279234018,0.0,26.71576461554218,100.0,0.8275,38.7499999967988,False,False
harbor,Harbor (turbid),4.0,5,SEVERE,450,0.014883226692040598,0.13555827167552886,0.15245904285489753,0.3904600400231726,-43.65571561539677,7.757127746148431e-07,4.999788926815548,1.3775702389473565e-05,6.887851194736783e-06,47.46606598702686,0.0,25.3333552631484,100.0,0.86075,30.44999999748448,False,False
harbor,Harbor (turbid),4.5,5,SEVERE,450,0.020601067332879027,0.17057506279422993,0.19469015848104276,0.4412370774096877,-49.11268006732137,2.2080276033907004e-07,4.999938378864585,1.3220799865543142e-05,6.610399932771571e-06,49.24845748332912,0.0,24.96139241130412,100.0,0.869,28.599999997637312,False,False
harbor,Harbor (turbid),5.0,5,SEVERE,450,0.028515588993936546,0.20953305292116292,0.2440236003328442,0.493987449570173,-54.56964451924597,6.285040103607944e-08,4.999982010200208,1.3062849582134994e-05,6.531424791067497e-06,49.7834907135617,0.0,24.94222177520145,100.0,0.87375,27.749999997707523,False,False
harbor,Harbor (turbid),5.5,5,SEVERE,450,0.03947071297482517,0.2523944163261947,0.30182731686427955,0.5493881295261844,-60.02660897117057,1.789005220917541e-08,4.999994748021205,1.3017889819444406e-05,6.508944909722203e-06,49.938158886166086,0.0,24.814978885409783,100.0,0.8735,27.2999999977447,False,False
harbor,Harbor (turbid),6.0,5,SEVERE,450,0.05463457840805275,0.29910769397414655,0.37008389514108164,0.6083452105022951,-65.48357342309517,5.092313855933786e-09,4.999998466726612,1.3005092247775352e-05,6.502546123887676e-06,49.982379915290856,0.0,24.76796626244831,100.0,0.876,26.899999997777748,False,False
harbor,Harbor (turbid),7.0,5,SEVERE,450,0.10467738044830038,0.40389413923656337,0.5508501001585682,0.7421927648249935,-76.39750232694436,4.1259339606200896e-10,4.9999998693188745,1.3000412588115573e-05,6.5002062940577865e-06,49.99857185772473,0.0,24.847082323685413,100.0,0.873,27.299999997744703,False,False
harbor,Harbor (turbid),8.0,5,SEVERE,450,0.20055712511736312,0.523527960654233,0.8290823484789651,0.9105395919337967,-87.31143123079354,3.342946159448103e-11,4.999999988862028,1.3000033429078073e-05,6.500016714539036e-06,49.99988428441318,0.0,24.938061814891178,100.0,0.87075,28.04999999768274,False,False
harbor,Harbor (turbid),9.0,5,SEVERE,450,0.38425837810497804,0.6576088273531064,1.2945589068843057,1.1377868459796439,-98.22536013464274,2.7085477207418217e-12,4.99999999905071,1.3000002708540848e-05,6.500001354270424e-06,49.999990624267966,0.0,25.08676575352475,100.0,0.8725,27.59999999771992,False,False
harbor,Harbor (turbid),10.0,5,SEVERE,450,0.7362216678039386,0.8057857485231731,2.135244343997487,1.4612475300227157,-109.13928903849194,2.1945405057755643e-13,4.999999999919092,1.3000000219531849e-05,6.500000109765924e-06,49.9999992400664,0.0,25.061296729219734,100.0,0.87225,28.19999999767035,False,False
