attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad
2980017,0,0,0,0,1,0,119
2980922,0,0,0,0,1,0,119
2983586,1,1,0,0,0,0,119
2984879,1,1,1,1,1,0,119
2997941,0,1,0,1,0,0,119
2998536,1,1,0,0,0,0,119
3000825,0,0,0,1,1,1,119
3001224,0,0,0,0,1,0,119
3020423,0,1,0,1,0,0,90
3037312,1,0,1,0,0,0,90
3051229,1,0,0,1,1,0,90
3055456,1,1,0,0,0,0,90
3083471,0,0,0,0,1,0,61
3093106,1,1,0,0,0,0,61
3100502,0,1,0,1,0,0,61
3114191,0,1,1,0,1,0,61
3147247,0,0,1,1,0,0,185
3147514,1,1,0,0,0,0,185
3160349,1,0,1,0,0,0,185
3163024,0,0,0,0,1,0,185
3165099,1,1,0,0,0,0,185
3165351,1,1,1,1,1,0,185
3165633,1,0,1,0,0,0,185
3168618,1,1,0,0,0,0,185
3178523,0,0,0,0,1,0,185
3179288,0,0,1,1,0,0,185
3187252,0,0,1,1,0,0,185
3195812,0,1,1,0,1,0,185
3195853,0,0,0,0,1,0,185
3202951,0,0,0,0,1,0,185
3216932,1,1,1,1,1,0,109
3231649,1,1,0,0,0,0,109
3234836,1,0,0,1,1,0,109
3246089,1,0,1,0,0,0,109
3253008,1,0,1,0,0,0,109
3253092,1,1,0,0,0,0,109
3262015,0,1,1,0,1,0,109
3269765,0,0,1,1,0,0,109
3273336,1,1,0,0,0,0,109
3280152,0,1,1,0,1,0,160
3293096,1,1,0,0,0,0,160
3294173,1,0,1,0,0,0,160
3297000,1,0,1,0,0,0,160
3297434,1,1,1,1,1,0,160
3302489,0,0,0,0,1,0,160
3303037,0,0,0,0,1,0,160
3305610,0,1,1,1,1,1,160
3305639,0,1,0,1,0,0,160
3308724,0,0,1,1,0,0,160
3312694,0,0,0,0,1,0,160
3315152,0,0,1,1,0,0,160
3316377,1,0,1,0,0,0,160
3330398,1,0,1,0,0,0,160
3331756,0,0,1,1,0,0,160
3331963,0,1,0,1,0,0,160
3343480,1,1,0,0,0,0,146
3365700,0,0,0,0,1,0,146
3372471,1,0,1,0,0,0,146
3374443,0,1,0,1,0,0,146
3379527,1,1,0,0,0,0,146
3383175,1,1,0,0,0,0,146
3389511,0,1,1,0,1,0,146
3395332,1,1,0,0,0,0,146
3396389,0,0,0,0,1,0,146
3396518,0,0,0,0,1,0,146
3399435,1,1,0,0,0,0,146
3401549,0,1,1,0,1,0,146
3403711,0,0,1,1,0,0,146
3408075,1,1,1,1,1,0,139
3408772,0,0,0,0,1,0,139
3409641,0,0,0,0,1,0,139
3410911,1,1,0,0,0,0,139
3425965,0,1,0,1,0,0,139
3434890,1,1,0,0,0,0,139
3440478,0,0,0,0,1,0,139
3453737,0,1,1,1,1,1,139
3457144,1,0,1,0,0,0,139
3460267,0,0,1,1,0,0,139
3463845,1,0,0,0,1,1,139
3465196,0,0,1,0,0,0,139
3473712,0,1,1,0,1,0,114
3474992,0,1,1,0,1,0,114
3482206,0,1,0,1,0,0,114
3488539,1,0,0,1,1,0,114
3494489,1,1,1,1,1,0,114
3496789,0,0,0,0,1,0,114
3499974,0,0,0,1,1,1,114
3509599,0,1,0,1,0,0,114
3523801,1,1,1,1,1,0,114
3525911,1,0,0,1,1,0,114
3548360,0,1,0,1,0,0,113
3553282,0,0,0,0,1,0,113
3564296,0,1,0,1,0,0,113
3568075,0,0,0,0,1,0,113
3571719,1,0,0,1,1,0,113
3584644,1,1,1,1,1,0,113
3586130,1,0,1,0,0,0,113
3587438,0,1,1,1,1,1,113
3596403,1,1,1,1,1,0,113
