attempt,a_data,a_basis,b_basis,bob,bmatch,err,irrad,mode,mu,lam_idx
367644,0,0,0,0,1,0,151,1,9,0
368893,0,0,0,0,1,0,151,1,9,0
369856,0,1,1,0,1,0,151,1,9,0
370803,0,1,0,1,0,0,151,1,9,0
371353,0,1,1,0,1,0,151,1,9,0
371458,0,1,0,1,0,0,151,1,9,0
372619,0,1,0,1,0,0,151,1,9,0
373286,0,0,1,1,0,0,151,1,9,0
373481,0,1,1,0,1,0,151,1,9,0
374037,0,1,0,1,0,0,151,1,9,0
374816,0,1,0,1,0,0,151,1,9,0
375212,0,1,0,1,0,0,151,1,9,0
375380,0,0,0,0,1,0,151,1,9,0
375496,0,0,1,0,0,0,151,1,9,0
375814,1,1,1,1,1,0,151,1,9,0
375962,0,1,1,0,1,0,151,1,9,0
375969,0,0,1,1,0,0,151,1,9,0
376201,0,1,1,0,1,0,151,1,9,0
377623,1,1,1,1,1,0,151,1,9,0
377717,1,0,1,0,0,0,151,1,9,0
377767,1,1,1,1,1,0,151,1,9,0
378516,0,1,1,0,1,0,151,1,9,0
378709,0,1,1,0,1,0,151,1,9,0
379008,1,0,0,1,1,0,151,1,9,0
379313,0,1,1,0,1,0,151,1,9,0
379463,0,0,1,1,0,0,151,1,9,0
380423,1,1,1,1,1,0,151,1,9,0
381063,0,1,0,1,0,0,151,1,9,0
381092,0,0,0,0,1,0,151,1,9,0
383529,0,0,0,0,1,0,151,1,9,0
383640,1,0,1,0,0,0,151,1,9,0
383839,0,0,1,1,0,0,151,1,9,0
384208,0,1,1,0,1,0,151,1,9,0
384345,1,1,0,0,0,0,151,1,9,0
384848,1,0,1,0,0,0,151,1,9,0
385272,1,1,1,1,1,0,151,1,9,0
385665,0,1,1,0,1,0,151,1,9,0
386698,0,0,1,1,0,0,151,1,9,0
387537,1,0,0,1,1,0,151,1,9,0
387765,1,0,0,1,1,0,151,1,9,0
388335,0,0,0,0,1,0,151,1,9,0
388832,0,0,1,1,0,0,151,1,9,0
388987,0,0,1,1,0,0,151,1,9,0
389018,1,1,0,0,0,0,151,1,9,0
